1,212,0.152951
2,424,0.154289
3,636,0.154032
4,848,0.153780
5,1060,0.153960
6,1272,0.154600
7,1484,0.158896
8,1696,0.172842
9,1908,0.190640
10,2120,0.211442
11,2332,0.235512
12,2544,0.259995
13,2756,0.283800
14,2968,0.313378
15,3180,1.420759
16,3392,0.367775
17,3604,0.395441
18,3816,0.434237
19,4028,0.466311
20,4240,0.475281
21,4452,0.488500
22,4664,0.498529
23,4876,0.504892
24,5088,0.513148
25,5300,0.526196
26,5512,0.509069
27,5724,0.532298
28,5936,0.533870
29,6148,0.522917
30,6360,0.524700
