1,229,4.940451
2,458,4.817897
3,687,4.702250
4,916,4.592361
5,1145,4.486854
6,1374,4.385497
7,1603,4.287669
8,1832,4.192989
9,2061,4.101333
10,2290,4.012384
11,2519,3.926154
12,2748,3.842304
13,2977,3.760766
14,3206,3.681303
15,3435,3.604026
16,3664,3.528625
17,3893,3.455026
18,4122,3.383196
19,4351,3.313062
20,4580,3.244547
21,4809,3.177622
22,5038,3.112194
23,5267,3.048250
24,5496,2.985708
25,5725,2.924544
26,5954,2.864666
27,6183,2.806077
28,6412,2.748652
29,6641,2.692514
30,6870,2.637546
